french,fertility,prob
dénaturer,3,0.3046950824164725
dénaturer,5,0.001017774397835963
dénaturer,1,0.13964103965555463
suffisante,0,0.45960028610017434
suffisante,4,0.0004430678986941575
suffisante,2,0.21050639414310615
suffisante,3,0.019805269525313297
suffisante,1,0.30964498233271204
coûtera,4,0.07399473587674096
coûtera,2,0.2627852954499457
coûtera,3,0.6456839023403002
coûtera,5,0.0018810505532283073
coûtera,1,0.015655015779784783
milieu,0,0.13861803870241118
milieu,2,0.10524221765333579
milieu,3,0.0034673193601812238
milieu,1,0.7526724242840718
volontaire,0,0.2863246377021248
volontaire,4,0.0010441522494794575
volontaire,2,0.26602072345127925
volontaire,3,0.033077248442343055
volontaire,1,0.41353323815477333
viser,4,0.06792310864835892
viser,2,0.24198806304181836
viser,3,0.6760002970925866
viser,5,0.001505228151219063
viser,1,0.012583303066017145
apportons-nous,0,0.12593662023695917
apportons-nous,2,0.1379017357497038
apportons-nous,3,0.006469060364974845
apportons-nous,1,0.7296925836483622
massif,0,0.10288748193021234
massif,4,0.0020956355774138955
massif,2,0.36909200321428887
massif,3,0.055899193800288904
massif,1,0.47002568547779605
volume,0,0.081422981849482
volume,2,0.10010283354744257
volume,3,0.002770919498361799
volume,1,0.8157032651047137
passent,0,0.44694804036699526
passent,4,0.0011223476471727508
passent,2,0.36941352803732747
passent,3,0.04331396353540077
passent,1,0.13920212041310365
séparation,0,0.5198335295964672
séparation,2,0.04725964446606528
séparation,3,0.0013366386338769254
séparation,1,0.4315701873035906
débâcle,0,0.010493910012301974
débâcle,4,0.0030663391680976655
débâcle,2,0.6438700068152876
débâcle,3,0.09209774712742805
débâcle,1,0.25047199687688465
exprimions,4,0.07201335024131092
exprimions,2,0.32476283905167247
exprimions,3,0.574607267110128
exprimions,5,0.0020690658912407836
exprimions,1,0.02654747770564788
injustice,4,0.0653501162757131
injustice,2,0.3120940470129098
injustice,3,0.5971105196691304
injustice,5,0.001650489941668336
injustice,1,0.023794827100578377
hétérogènes,0,0.9044544865718627
hétérogènes,2,0.0020706885137880137
hétérogènes,1,0.09347482491434919
octobre,0,0.0075926084207756876
octobre,4,0.002085343035810455
octobre,2,0.6911580233883968
octobre,3,0.07874867149814847
octobre,1,0.22041535365686865
papiers,0,0.17434134481866673
papiers,2,0.1021881764227464
papiers,3,0.003512469449690057
papiers,1,0.7199580093088968
lunanimité,0,0.11921291271711285
lunanimité,2,0.10536102348967778
lunanimité,3,0.0034961320291639285
lunanimité,1,0.7719299317640455
consentement,0,0.48982723990469
consentement,2,0.044530785029602345
consentement,3,0.001000994563392147
consentement,1,0.46464098050231545
continuerons,0,0.0471901259643867
continuerons,4,0.0013407979152493376
continuerons,2,0.482869628958421
continuerons,3,0.05147064104626454
continuerons,1,0.4171288061156784
amnesty,0,0.09768391226359521
amnesty,2,0.1331806026868716
amnesty,3,0.005052586543946618
amnesty,1,0.7640828985055865
nous,0,0.2491672899033607
nous,4,0.00033625332931672223
nous,2,0.11869567296145736
nous,3,0.008848056147730083
nous,5,5.581685162342747e-6
nous,1,0.6229471459729728
précises,0,0.1215831385095499
précises,4,0.0006748674738916109
précises,2,0.31396157726793444
précises,3,0.02941323488813824
précises,1,0.5343671818604858
sauvegarde,0,0.34095022200631625
sauvegarde,4,0.0006401162415531035
sauvegarde,2,0.2804963951395124
sauvegarde,3,0.02723664710126471
sauvegarde,1,0.3506766195113536
patronales,0,0.009499497753716989
patronales,4,0.0023362007566881783
patronales,2,0.6655854717031151
patronales,3,0.08156608318212995
patronales,1,0.24101274660434996
reconnaissants,0,0.14691520752364942
reconnaissants,4,0.0010658356617182715
reconnaissants,2,0.40955164561010676
reconnaissants,3,0.04366647280248197
reconnaissants,1,0.39880083840204367
daucuns,0,0.07719434826098621
daucuns,4,0.010979469784636733
daucuns,2,0.3019734978825574
daucuns,3,0.12310507777215099
daucuns,5,0.00024466588452918045
daucuns,1,0.4865029404151395
renforcement,0,0.4995791439030377
renforcement,4,0.0005236216199233644
renforcement,2,0.1705995633463497
renforcement,3,0.01827847880321182
renforcement,1,0.3110191923274774
stimulant,0,0.011398601575777835
stimulant,4,0.002270052275882849
stimulant,2,0.6457653257895868
stimulant,3,0.07923813574380763
stimulant,1,0.2613278846149448
celui-là,0,0.07801275396964427
celui-là,4,0.03951330139429846
celui-là,2,0.23055600175405516
celui-là,3,0.2779240856653178
celui-là,5,0.001305728445957972
celui-là,1,0.3726881287707263
sciences,7,0.001127773878351995
sciences,4,0.2780591133421092
sciences,3,0.019455539734930118
sciences,5,0.6414147292017177
sciences,6,0.05994284384289103
gagnants,0,0.03061673032568946
gagnants,4,0.003153931936677464
gagnants,2,0.5060332584802945
gagnants,3,0.07925989359426591
gagnants,1,0.38093618566307275
requise,0,0.5310403412013301
requise,4,0.040055678342705583
requise,2,0.11727298625145736
requise,3,0.17213225262970003
requise,5,0.0018888191895054989
requise,1,0.13760992238530126
marquent,0,0.08069382139063033
marquent,2,0.08755185425835967
marquent,3,0.0020718195350330378
marquent,1,0.829682504815977
sanguins,4,0.6135193923682609
sanguins,2,0.024090414102008312
sanguins,3,0.3013548038962563
sanguins,5,0.05976198302719007
sanguins,6,0.001273406606284499
valoir,0,0.006172951352048289
valoir,4,0.00405263739675529
valoir,2,0.6663735372928223
valoir,3,0.10724111212568428
valoir,1,0.21615976183268987
endommagés,4,0.09689459223266625
endommagés,2,0.22960271408683156
endommagés,3,0.6596614801719609
endommagés,5,0.0028903141203425273
endommagés,1,0.010950899388198883
maritimes,4,0.4952904520566682
maritimes,2,0.05374155818255989
maritimes,3,0.4013837079872211
maritimes,5,0.04849006567217136
maritimes,6,0.0010942161013794771
examinez,4,0.07137313250825647
examinez,2,0.24226940840365363
examinez,3,0.6721715254184646
examinez,5,0.0016498793391453253
examinez,1,0.012536054330480013
internationalement,0,0.8600062545596567
internationalement,2,0.004986357512622517
internationalement,1,0.1350073879277208
dautorité,4,0.06849705620566927
dautorité,2,0.422016536220024
dautorité,3,0.4481230963624869
dautorité,5,0.002462133464301671
dautorité,1,0.05890117774751812
sadressait,4,0.07363573413747583
sadressait,2,0.15468488024051022
sadressait,3,0.7660759810967336
sadressait,5,0.0014241866697766782
sadressait,1,0.004179217855503683
alignés,0,0.09418516165764934
alignés,2,0.09419516270120917
alignés,3,0.002529693117164351
alignés,1,0.809089982523977
humain,0,0.09532485635637358
humain,4,0.047089918060125795
humain,2,0.2165937840052834
humain,3,0.10341134564431177
humain,5,0.004351022087292283
humain,6,9.888561445526389e-5
humain,1,0.533130188232158
dadopter,0,0.6478349385458131
dadopter,4,0.095021299254287
dadopter,2,0.05530919524235701
dadopter,3,0.08749418934604077
dadopter,5,0.009037865579557505
dadopter,6,0.00017772198941397714
dadopter,1,0.10512479004253072
réseaux,0,0.2593958808987236
réseaux,2,0.08834609363266409
réseaux,3,0.0031908269113586473
réseaux,1,0.6490671985572536
élargissons,4,0.059683967896174694
élargissons,2,0.3513772957193741
élargissons,3,0.5534155755760866
élargissons,5,0.001522008741408279
élargissons,1,0.034001152066956385
près,0,0.36465766205178113
près,4,0.0004632867647139369
près,2,0.15982920612185605
près,3,0.015925613280235243
près,1,0.4591242317814137
soignent,0,0.14125195418609476
soignent,2,0.09149730572527101
soignent,3,0.0025970297368027263
soignent,1,0.7646537103518315
est-on,0,0.5146303030202433
est-on,2,0.05288681554987124
est-on,3,0.0016930899078792432
est-on,1,0.4307897915220063
devoirs,0,0.27516302390302266
devoirs,4,0.0005888680731689743
devoirs,2,0.19162229347907786
devoirs,3,0.020290546607907526
devoirs,1,0.5123352679368229
licenciement,0,0.007252282752149119
licenciement,4,0.03807430798746103
licenciement,2,0.4526233212372143
licenciement,3,0.34733397373372515
licenciement,5,0.0010349632786162577
licenciement,1,0.1536811510108341
vise,0,0.37034481773010014
vise,4,0.0013921458584897342
vise,2,0.28141456535634757
vise,3,0.04074773405208624
vise,1,0.30610073700297646
représenté,0,0.009240522312361162
représenté,4,0.002180602163611771
représenté,2,0.6748338519530549
représenté,3,0.07924345787297511
représenté,1,0.23450156569799713
lisible,0,0.10120479098242263
lisible,2,0.09208887706092218
lisible,3,0.0023999399384244677
lisible,1,0.8043063920182307
gouvernance,0,0.09354380269189351
gouvernance,2,0.0982061658654334
gouvernance,3,0.002757748971055984
gouvernance,1,0.8054922824716171
lun,0,0.5264270562325217
lun,4,0.00034522696091788944
lun,2,0.13779359772688662
lun,3,0.01401951672426205
lun,1,0.32141460235541164
demanderais,4,0.07938856924521547
demanderais,2,0.2995688890537966
demanderais,3,0.5965337912978882
demanderais,5,0.0023493604351832375
demanderais,1,0.02215938996791655
démographie,4,0.059149695480437275
démographie,2,0.33920066866720827
démographie,3,0.5703002637139649
démographie,5,0.001451087556687027
démographie,1,0.02989828458170247
livrées,0,0.03180794372818433
livrées,4,0.002988921916871737
livrées,2,0.5177901612743596
livrées,3,0.07797383009644264
livrées,1,0.3694391429841416
simplifier,0,0.10463625159942881
simplifier,2,0.1247293681977943
simplifier,3,0.005175482220200235
simplifier,1,0.7654588979825766
prévention,0,0.2159125871137182
prévention,4,0.000879145669966901
prévention,2,0.3025872438841857
prévention,3,0.0330772680889223
prévention,1,0.44754375524320694
victimes,0,0.33057977446670844
victimes,4,0.000572166220399352
victimes,2,0.2086229893958269
victimes,3,0.022040293497803218
victimes,1,0.4381847764192621
permettre,0,0.41133767809290855
permettre,4,0.0005439268340585874
permettre,2,0.11090100493078973
permettre,3,0.012945367575262807
permettre,1,0.46427202256698025
traductions,7,0.03513418480196599
traductions,4,0.009076742219619528
traductions,0,0.4462565690326493
traductions,2,0.0014796418113941674
traductions,5,0.13816400695231787
traductions,8,0.0006949527211956623
traductions,6,0.3169301133049556
traductions,1,0.05226378915590196
garage,0,0.0025423101112915106
garage,4,0.003639475053931897
garage,2,0.5391234655091252
garage,3,0.08753562798999197
garage,1,0.36715912133565953
activement,0,0.11530651631417049
activement,2,0.10746154948749578
activement,3,0.003742054049148251
activement,1,0.7734898801491854
accélérerait,0,0.009417918104042314
accélérerait,4,0.004929490406029227
accélérerait,2,0.6353399793926207
accélérerait,3,0.11866946238714886
accélérerait,1,0.2316431497101589
homosexuels,0,0.00587981685393068
homosexuels,4,0.0018234364229778085
homosexuels,2,0.7217615552574999
homosexuels,3,0.07585433104058031
homosexuels,1,0.19468086042501137
externes,0,0.008731120167541033
externes,4,0.0030689106326660465
externes,2,0.6668547780362777
externes,3,0.09436984505049321
externes,1,0.22697534611302195
dêtres,0,0.013705282822158132
dêtres,4,0.0047559458634255794
dêtres,2,0.6017433204447253
dêtres,3,0.11150466987812875
dêtres,1,0.2682907809915621
acteur,0,0.003771585611157657
acteur,4,0.004248740256948404
acteur,2,0.6469846334579094
acteur,3,0.10470086385126029
acteur,1,0.24029417682272422
côte-divoire,4,0.5982089300629244
côte-divoire,2,0.023946803709433296
côte-divoire,3,0.3047205648130111
côte-divoire,5,0.0713394159709703
côte-divoire,6,0.0017842854436608535
dinfluencer,4,0.5982158282791412
dinfluencer,2,0.024607557173670976
dinfluencer,3,0.30474082301242456
dinfluencer,5,0.07067534593955996
dinfluencer,6,0.0017604455952031938
individuellement,4,0.06319009217519442
individuellement,2,0.2939528701669758
individuellement,3,0.6204085173695982
individuellement,5,0.0014871037888541114
individuellement,1,0.02096141649937735
espérons,0,0.10966260309914728
espérons,4,0.000395102917556932
espérons,2,0.1493524267647377
espérons,3,0.012767007694196674
espérons,1,0.7278228595243614
communautaires,0,0.08817099327862697
communautaires,4,0.05772197712474349
communautaires,7,8.145393912047486e-5
communautaires,2,0.13014390687792401
communautaires,3,0.028090211753579744
communautaires,5,0.030825997280971486
communautaires,6,0.0035643822738530727
communautaires,1,0.6614010774711807
dix,0,0.27305573333312533
dix,2,0.07845937904925522
dix,3,0.0022547426949531112
dix,1,0.6462301449226663
croix,0,0.057577763960921784
croix,4,0.0010195095110240272
croix,2,0.4066262759316301
croix,3,0.04150277072573524
croix,1,0.49327367987068893
lincinération,4,0.07968729551556337
lincinération,2,0.2671636053329577
lincinération,3,0.6346727392301562
lincinération,5,0.0022709198855380007
lincinération,1,0.016205440035784665
préparer,0,0.2741172510331763
préparer,4,0.00803796511571482
préparer,2,0.20779849311951928
préparer,3,0.06735912101232228
préparer,5,0.000262882824176339
préparer,1,0.4424242868950911
concert,4,0.06894136471111428
concert,2,0.2707874452118032
concert,3,0.6417164461061764
concert,5,0.0016662664974100663
concert,1,0.01688847747349609
affirmative,0,0.006696626108816507
affirmative,4,0.0023643100343978592
affirmative,2,0.7011840747083313
affirmative,3,0.08469822279384975
affirmative,1,0.20505676635460454
ajouts,0,0.3993217957839439
ajouts,4,0.3251716993285428
ajouts,2,0.01322106197575509
ajouts,3,0.13002736704804108
ajouts,5,0.03588448749943085
ajouts,6,0.0008257786093386972
ajouts,1,0.09554780975494753
visiter,0,0.19935342102623416
visiter,2,0.0904828316134324
visiter,3,0.0029309866943770966
visiter,1,0.7072327606659563
votée,0,0.09334184998887561
votée,4,0.0023805587176405265
votée,2,0.3750447563326023
votée,3,0.06174057465516548
votée,1,0.467492260305716
genève,0,0.09664006689326463
genève,4,0.0003903694689214377
genève,2,0.20677510040812547
genève,3,0.01720004050464902
genève,1,0.6789944227250394
regrette,0,0.4650582027920069
regrette,2,0.0582135019876221
regrette,3,0.0017811615912246429
regrette,1,0.4749471336291464
na-t-elle,4,0.09184478766765103
na-t-elle,2,0.26167744683969324
na-t-elle,3,0.6278939239438929
na-t-elle,5,0.0029418822714555384
na-t-elle,1,0.015641959277307334
désavantagé,0,0.05935122743709781
désavantagé,4,0.0017480728168100623
désavantagé,2,0.3617998671112132
désavantagé,3,0.049490848453499055
désavantagé,1,0.5276099841813798
abordés,0,0.08221446101162423
abordés,4,0.03899594863452119
abordés,2,0.14159947902289932
abordés,3,0.2166872097189386
abordés,5,0.0014525974424489333
abordés,1,0.5190503041695678
langage,0,0.05651817568981639
langage,4,0.020758712191750427
langage,2,0.21777972322097966
langage,3,0.1403524047405542
langage,5,0.0007510761013620623
langage,1,0.5638399080555372
ruine,4,0.06270669873927365
ruine,2,0.4178647449575847
ruine,3,0.46688454549925484
ruine,5,0.0020659373006001337
ruine,1,0.05047807350328658
compte-rendu,0,0.015055660418056224
compte-rendu,4,0.0022119729761908426
compte-rendu,2,0.6208893476967413
compte-rendu,3,0.0757067362683685
compte-rendu,1,0.2861362826406432
centralisée,0,0.11424499788795106
centralisée,2,0.1133231156767903
centralisée,3,0.003868341112110304
centralisée,1,0.7685635453231483
aiderez,0,0.14373539726137485
aiderez,2,0.16329044859507183
aiderez,3,0.009986447693640545
