fre_len,eng_len,f_ind,e_ind,prob
11,18,8,8,0.00039558401043754903
11,18,8,9,2.0217615147507986e-7
11,18,8,10,0.00036967179992331153
11,18,8,11,5.878732711998476e-12
11,18,8,12,0.0005995241403013957
11,18,8,13,0.0011086395973227312
11,18,8,14,4.324311457808916e-6
11,18,8,15,0.00024579553628571954
11,18,8,16,0.00020794341772433113
11,18,8,17,0.004400375503175884
11,18,8,18,3.286812345775869e-12
11,18,9,1,2.2039444014639895e-5
11,18,9,2,0.9519431203523936
11,18,9,3,0.0003559149350684254
11,18,9,4,0.0035217646857139137
11,18,9,5,0.0024847304997996436
11,18,9,6,0.000684053796397242
11,18,9,7,3.4791679790085416e-6
11,18,9,8,0.023344978427100125
11,18,9,9,0.0004166313446385036
11,18,9,10,0.16547390296434583
11,18,9,11,0.00043826687788048704
11,18,9,12,4.519544103909862e-5
11,18,9,13,0.0006647800209149616
11,18,9,14,0.06803789243638762
11,18,9,15,0.0023829325981669295
11,18,9,16,0.028804012990104478
11,18,9,17,0.25976095458301207
11,18,9,18,0.0004943212155606426
11,18,10,1,0.031917315208663116
11,18,10,2,0.0004352515022759372
11,18,10,3,0.018060242280436442
11,18,10,4,0.00033420638484086917
11,18,10,5,0.004803257917805215
11,18,10,6,0.0006543073661097027
11,18,10,7,0.07728050174249933
11,18,10,8,0.03569403141893166
11,18,10,9,0.004919962767815786
11,18,10,10,0.7936534869937637
11,18,10,11,0.9260460519204756
11,18,10,12,0.0026922625911535787
11,18,10,13,5.780296770818758e-5
11,18,10,14,4.181147797927741e-6
11,18,10,15,0.4119009640260664
11,18,10,16,6.265052814301644e-5
11,18,10,17,0.0011363016061737635
11,18,10,18,0.415601609401153
11,18,11,1,2.2048655442051718e-5
11,18,11,2,0.027595404038453224
11,18,11,3,0.09717816252093238
11,18,11,4,0.1926388685846532
11,18,11,5,0.0017345279096844086
11,18,11,6,0.0013918143112741266
11,18,11,7,0.0018093046572152044
11,18,11,8,0.08976934935084607
11,18,11,9,0.0003216472116509005
11,18,11,10,0.006609400363050335
11,18,11,11,1.0712779689593267e-5
11,18,11,12,5.301208582144529e-5
11,18,11,13,0.036434959770008206
11,18,11,14,2.7396497330791077e-6
11,18,11,15,0.09699060272701401
11,18,11,16,0.08021387541399498
11,18,11,17,0.00028773431222056797
11,18,11,18,1.4733015876618516e-10
7,16,1,1,0.9695936670937817
7,16,1,2,1.5150338883494958e-40
7,16,1,3,2.6399828748572522e-30
7,16,1,4,0.931649717437896
7,16,1,5,7.135112204044428e-25
7,16,1,6,1.5828840075294725e-6
7,16,1,7,9.973523591134247e-8
7,16,1,8,0.7257053245984106
7,16,1,9,3.511650168958182e-6
7,16,1,10,9.131425574794089e-35
7,16,1,11,1.2193845902105507e-34
7,16,1,12,3.561224853338095e-15
7,16,1,13,1.5828840075294725e-6
7,16,1,14,2.5876908748178856e-22
7,16,1,15,6.996622288717155e-20
7,16,1,16,5.248190866403456e-18
7,16,2,1,6.530723003401717e-9
7,16,2,2,1.0434399865652353e-12
7,16,2,3,5.225609381634663e-21
7,16,2,4,9.877844792943321e-6
7,16,2,5,1.6034433197972806e-16
7,16,2,6,8.88236780594215e-5
7,16,2,7,6.31495632421284e-5
7,16,2,8,0.00036396319087319363
7,16,2,9,0.024961950934075067
7,16,2,10,2.559651144839822e-21
7,16,2,11,3.4274390404427434e-21
7,16,2,12,0.0009245171252396697
7,16,2,13,8.88236780594215e-5
7,16,2,14,1.8115751229870999e-16
7,16,2,15,3.020753472124116e-8
7,16,2,16,2.9125526756497056e-12
7,16,3,1,0.008947088693923447
7,16,3,2,0.9999999999989567
7,16,3,3,1.3102908167981404e-14
7,16,3,4,4.208119013221709e-6
7,16,3,5,4.072201947639911e-7
7,16,3,6,0.049649469111009356
7,16,3,7,5.386102766799839e-15
7,16,3,8,1.8806726010355738e-9
7,16,3,9,0.00010318459801017573
7,16,3,10,9.48619325632506e-15
7,16,3,11,1.2829006206537404e-14
7,16,3,12,0.00019785210412216845
7,16,3,13,0.049649469111009356
7,16,3,14,2.0177354068514733e-13
7,16,3,15,2.570819429275504e-5
7,16,3,16,2.0057196118560674e-13
7,16,4,1,1.892163499026981e-14
7,16,4,2,1.541177868879651e-26
7,16,4,3,0.7979291677960134
7,16,4,4,4.6621807167094425e-9
7,16,4,5,0.015594813035336021
7,16,4,6,0.31580523961488743
7,16,4,7,0.9999257600096164
7,16,4,8,1.4817575846502446e-11
7,16,4,9,0.0007839780749584822
7,16,4,10,0.967712959384349
7,16,4,11,0.3493750010611105
7,16,4,12,0.3302246354299749
7,16,4,13,0.31580523961488743
7,16,4,14,0.332171599780818
7,16,4,15,0.3295969784436775
7,16,4,16,0.3329161267225852
7,16,5,1,8.854036824375164e-5
7,16,5,2,6.553895381780534e-43
7,16,5,3,9.92661849334134e-51
7,16,5,4,0.0014901898807427047
7,16,5,5,2.1057864499275483e-18
7,16,5,6,2.595799165908108e-9
7,16,5,7,1.5274103628513672e-12
7,16,5,8,0.0010197498441676907
7,16,5,9,0.5416797274614623
7,16,5,10,9.99908184591609e-33
7,16,5,11,5.836008409780619e-36
7,16,5,12,9.154763920084915e-9
7,16,5,13,2.595799165908108e-9
7,16,5,14,3.718601245758433e-30
7,16,5,15,6.958171328894523e-14
7,16,5,16,1.9392450711520353e-23
7,16,6,1,3.235540837429088e-7
7,16,6,2,3.045343055250065e-26
7,16,6,3,0.20207083220397382
7,16,6,4,2.6806609457004575e-5
7,16,6,5,0.9844047797444688
7,16,6,6,0.6342142225371363
7,16,6,7,7.1067973959578285e-6
7,16,6,8,6.665598484854897e-24
7,16,6,9,0.036734437641637675
7,16,6,10,0.03228704061564126
7,16,6,11,0.6506249989388765
7,16,6,12,0.6686486441510355
7,16,6,13,0.6342142225371363
7,16,6,14,0.66782840021898
7,16,6,15,0.6703772831424544
7,16,6,16,0.6670838732743029
7,16,7,1,0.021370373759225698
7,16,7,2,6.266100682221304e-43
7,16,7,3,1.6550150697577936e-53
7,16,7,4,0.06681919544591719
7,16,7,5,3.240458223972163e-16
7,16,7,6,0.00024065957910049846
7,16,7,7,3.883892976612205e-6
7,16,7,8,0.272910960471058
7,16,7,9,0.3957332096396869
7,16,7,10,3.596305215097287e-34
7,16,7,11,1.365898288362072e-45
7,16,7,12,4.342034860223538e-6
7,16,7,13,0.00024065957910049846
7,16,7,14,3.7253407140380994e-29
7,16,7,15,1.1971165388160565e-11
7,16,7,16,2.1059822879444755e-19
13,7,1,1,0.7362738911208271
13,7,1,2,0.002255750697138878
13,7,1,3,8.942940300191401e-5
13,7,1,4,0.08209297086153904
13,7,1,5,1.087757293035962e-5
13,7,1,6,0.0001711206338369865
13,7,1,7,0.09371770106203986
13,7,2,1,0.0600880315989202
13,7,2,2,0.048230245206979216
13,7,2,3,0.36690466224618357
13,7,2,4,0.025441605587446795
13,7,2,5,0.0010593382858823859
13,7,2,6,4.367160207300776e-6
13,7,2,7,0.0032722233396114144
13,7,3,1,0.0014408875388750694
13,7,3,2,0.08720534825206491
13,7,3,3,0.23090046714424994
13,7,3,4,0.02227100179233486
13,7,3,5,0.00588419228858964
13,7,3,6,5.048111519118061e-7
13,7,3,7,8.660901181812057e-19
13,7,4,1,0.006929055104167256
13,7,4,2,0.37258798306837565
13,7,4,3,0.005424753973801589
13,7,4,4,0.0010612853241590454
13,7,4,5,0.00015585975539324841
13,7,4,6,0.0031462867066964924
13,7,4,7,0.0016363606490073324
13,7,5,1,0.03491765527209082
13,7,5,2,0.0012733334995006149
13,7,5,3,0.3391992366259124
13,7,5,4,0.012775793252201424
13,7,5,5,0.25144180292998747
13,7,5,6,0.25028931088427503
13,7,5,7,0.002636500268475862
13,7,6,1,0.0016980567030425795
13,7,6,2,0.36056644692945283
13,7,6,3,0.03473713363649765
13,7,6,4,0.029903274673453845
13,7,6,5,0.000666535942924524
13,7,6,6,0.003989423095961623
13,7,6,7,0.09963484769611451
13,7,7,1,0.0002650858635366883
13,7,7,2,0.12182317566831947
13,7,7,3,1.905406843240793e-5
13,7,7,4,0.01672727484864501
13,7,7,5,0.1622919600290228
13,7,7,6,0.0014747092113707254
13,7,7,7,0.011929338739953794
13,7,8,1,0.056467263343876306
13,7,8,2,0.0013849829374545002
13,7,8,3,0.0003632030901094995
13,7,8,4,0.276360604111616
13,7,8,5,0.0010681491965635556
13,7,8,6,0.0011311970983158305
13,7,8,7,2.808722983847088e-8
13,7,9,1,0.0766925031776036
13,7,9,2,0.002132143427063688
13,7,9,3,5.4251846086925645e-5
13,7,9,4,0.08243100919147374
13,7,9,5,0.19054296147226998
13,7,9,6,0.00023998573081879894
13,7,9,7,0.09373494564589921
13,7,10,1,0.01443543240835236
13,7,10,2,0.0013197688134815343
13,7,10,3,0.020887818356958212
13,7,10,4,2.4503530933779013e-5
13,7,10,5,0.003869655562254385
13,7,10,6,0.07025035979225203
13,7,10,7,0.03257779976277336
13,7,11,1,0.005959755559941056
13,7,11,2,0.0005575914067956691
13,7,11,3,4.519304217392575e-6
13,7,11,4,0.0042233551302337385
13,7,11,5,0.0033542003708307835
13,7,11,6,0.11012515411061406
13,7,11,7,0.20167727184177192
13,7,12,1,0.0030003613952424542
13,7,12,2,0.000283185165710268
13,7,12,3,0.0012997131448285323
13,7,12,4,0.44660933874053027
13,7,12,5,0.3771370249011341
13,7,12,6,0.5577014627811091
13,7,12,7,0.4591829829071239
13,7,13,1,0.0018320209135244785
13,7,13,2,0.00038004492766214335
13,7,13,3,0.00011575715971969953
13,7,13,4,7.79829554345408e-5
13,7,13,5,0.002517441692219394
13,7,13,6,0.0014761179833919892
13,7,13,7,4.2389044733478265e-19
14,20,1,1,0.5224141252446838
14,20,1,2,0.0015514811331578304
14,20,1,3,2.4569767150330313e-5
14,20,1,4,0.000463013491287474
14,20,1,5,8.975309314645749e-5
14,20,1,6,0.00019219805109763082
14,20,1,7,0.006052193016550854
14,20,1,8,3.199049179602756e-5
14,20,1,9,0.007101290257880875
14,20,1,10,0.0011288106901439507
14,20,1,11,0.00353121305421101
14,20,1,12,0.00015743146153360168
14,20,1,13,0.008551829446943455
14,20,1,14,8.355018239240272e-5
14,20,1,15,6.931495599836376e-5
14,20,1,16,8.182752559057384e-6
14,20,1,17,8.956256914652392e-5
14,20,1,18,5.062331129718903e-6
14,20,1,19,2.427533558609516e-7
14,20,1,20,1.404619374269877e-6
14,20,2,1,0.4278084748901411
14,20,2,2,0.8090901156038122
14,20,2,3,0.10627030711566526
14,20,2,4,1.5595215665477518e-6
14,20,2,5,4.414578682408155e-5
14,20,2,6,1.1249357156810085e-5
14,20,2,7,0.0022576697287044296
14,20,2,8,3.872946529208935e-5
14,20,2,9,8.268628430176579e-5
14,20,2,10,0.11393549429648724
14,20,2,11,2.020743894036733e-5
14,20,2,12,0.04347592724625142
14,20,2,13,0.1923437161879399
14,20,2,14,0.04326630173680107
14,20,2,15,1.7582622719699438e-6
14,20,2,16,0.03963471689072877
14,20,2,17,0.060098222201023836
14,20,2,18,3.1292802844254484e-6
14,20,2,19,0.0028998610523118364
14,20,2,20,0.0015237945191772166
14,20,3,1,0.0007248476290832506
14,20,3,2,0.11999886052390993
14,20,3,3,0.7212807611503904
14,20,3,4,0.024660539985947392
14,20,3,5,0.0001540516511827728
14,20,3,6,0.0036593135292139196
14,20,3,7,0.08190634734911735
14,20,3,8,0.00012423723724111057
14,20,3,9,0.0007605428652669353
14,20,3,10,0.003101380206634671
14,20,3,11,0.013967997841005017
14,20,3,12,0.000656824211196104
14,20,3,13,0.003951029396837366
14,20,3,14,0.00018891260648517508
14,20,3,15,0.00624956278628244
14,20,3,16,0.00046006917750036083
14,20,3,17,2.760335385938979e-6
14,20,3,18,3.473641561473345e-5
14,20,3,19,1.801765851700332e-5
14,20,3,20,0.000477587274860152
14,20,4,1,0.007583494370564177
14,20,4,2,0.00037044562120610187
14,20,4,3,0.0021346155400576807
14,20,4,4,0.9463928124232315
14,20,4,5,0.009896075982724403
14,20,4,6,0.4978635642276307
14,20,4,7,0.2601369558420357
14,20,4,8,0.0008597034334774751
14,20,4,9,0.00013005515493965005
14,20,4,10,0.0011934062373442236
14,20,4,11,4.332238579995356e-8
14,20,4,12,0.0002632745246696981
14,20,4,13,0.0003236632812653262
14,20,4,14,0.05953075911557601
14,20,4,15,0.06149166087455367
14,20,4,16,0.2433946446340979
14,20,4,17,3.155891323030187e-5
14,20,4,18,0.0002928506756051274
14,20,4,19,0.29114179300049314
14,20,4,20,0.0002804879184156007
14,20,5,1,3.467663981164414e-7
14,20,5,2,2.7383937843811926e-7
14,20,5,3,0.11606281688274321
14,20,5,4,0.02425939826451008
14,20,5,5,0.9059850810883744
14,20,5,6,9.290971346775927e-5
14,20,5,7,0.2082009789339287
14,20,5,8,0.0015262916747101846
14,20,5,9,0.00016889524244805562
14,20,5,10,0.04555521461982594
14,20,5,11,0.00017412270450031155
14,20,5,12,0.015625757989119374
14,20,5,13,0.021609773540021915
14,20,5,14,0.00038563211583654447
14,20,5,15,0.04040617755596701
14,20,5,16,0.21549390160297222
14,20,5,17,0.005641553500691308
14,20,5,18,0.007177485890094665
14,20,5,19,0.1538378247828112
14,20,5,20,0.0011502004190230032
14,20,6,1,3.97302004481133e-5
14,20,6,2,0.019361094514078657
14,20,6,3,6.007021750233118e-5
14,20,6,4,0.000511018802623467
14,20,6,5,0.039553262127548575
14,20,6,6,0.1662547999404154
14,20,6,7,0.08141640821772787
14,20,6,8,0.0677695036831256
14,20,6,9,0.49541266913206267
14,20,6,10,0.0022913838049706207
14,20,6,11,0.0020046970441216115
14,20,6,12,0.1374259073292625
14,20,6,13,0.1751740653018784
14,20,6,14,0.014403782021618808
14,20,6,15,0.0042336165031488975
14,20,6,16,0.11828931963086446
14,20,6,17,0.030682205092128913
14,20,6,18,0.2218390932635687
14,20,6,19,0.08039541826348096
14,20,6,20,0.10492293641949954
14,20,7,1,0.02578051638311111
14,20,7,2,0.019865571682293717
14,20,7,3,1.443595588930441e-10
14,20,7,4,0.0006526215664873186
14,20,7,5,3.143221084915119e-5
14,20,7,6,0.16473632528630772
14,20,7,7,0.06590257310452279
14,20,7,8,0.6791089281266713
14,20,7,9,0.24232421269035762
14,20,7,10,0.00028410988956859625
14,20,7,11,0.002073063330565114
14,20,7,12,0.1347675615902103
14,20,7,13,0.12397893875567746
14,20,7,14,0.014401586336499855
14,20,7,15,0.03175815058519847
14,20,7,16,0.00030771772225434747
14,20,7,17,0.033845907631152715
14,20,7,18,0.22138358202390024
14,20,7,19,0.0003245420343701553
14,20,7,20,0.10425379562741968
14,20,8,1,0.00011242442579146644
14,20,8,2,5.3237100111320816e-5
14,20,8,3,0.0015555306952944187
14,20,8,4,2.3037487822162443e-6
14,20,8,5,0.0013257474798279163
14,20,8,6,0.0004998547612921243
14,20,8,7,0.05338965146419851
14,20,8,8,0.012280541211567887
14,20,8,9,0.1487586709676728
14,20,8,10,0.00698438180544975
14,20,8,11,0.0050731420892948685
14,20,8,12,0.00011868709677498041
14,20,8,13,0.0001005779344128329
14,20,8,14,0.000410675956212401
14,20,8,15,0.1055754153195577
14,20,8,16,0.0004467603650134018
14,20,8,17,0.0005571661892865146
14,20,8,18,0.011686321160315781
